		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 5.679688	M = 2916	N = 8	m = 9	n = 23328
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
110100000   11    4    5    7    5    1    2    6 12.592404 0.126665 SUCCESS 106
110100010    5    6   10    4    6    4    4    5  5.132078 0.743371 SUCCESS 107
110100100    5    3    6    4    4   12    9    3 12.992521 0.112107 SUCCESS 108
110101000    4    4    6    5    3    6    4    4  3.474858 0.901132 SUCCESS 109
110101010    7   12    7    1    5    5    2    5 14.575960 0.067934 SUCCESS 110
110101100    4    2    5    2    5    2    7    4  8.886362 0.351973 SUCCESS 111
110110000    5    3    8    3    7    4    4    4  5.523681 0.700415 SUCCESS 112
110110010    5    3    3    9    5    3    8    6  7.078744 0.528161 SUCCESS 113
110110100    2    6    6    7    4    4    4    2  6.809162 0.557356 SUCCESS 114
110111000    7   12    5    3    5   11    4    9 16.698563 0.033406 SUCCESS 115
110111010    7    5   10    8    7    4    7   10  9.303504 0.317343 SUCCESS 116
110111100    6    4    2    5    5    1    5    2  9.678081 0.288351 SUCCESS 117
111000000    3    4    3    8    4    5    5    9  6.780785 0.560459 SUCCESS 118
111000010    6    6    1    8    4    5    5    7  5.989065 0.648457 SUCCESS 119
111000100    5    6    7    3    4    7   12    7 10.123601 0.256458 SUCCESS 120
111000110    4    5    3    8    7    3    7    4  5.327880 0.722026 SUCCESS 121
111001000    5   13   11    8    9    7    5    5 18.421050 0.018282 SUCCESS 122
111001010    3    0    3    5   12    7   12    5 23.460814 0.002820 FAILURE 123
111001100    4    2    9    3    9    5    5    9 10.449937 0.234855 SUCCESS 124
111010000    6    6    8    8    6    2    7    9  6.789298 0.559527 SUCCESS 125
111010010    7    4    7    6    8   14    6    3 16.037378 0.041848 SUCCESS 126
111010100    4    7    4    8    4    5    7    5  3.315947 0.912995 SUCCESS 127
111010110    5    1    4    3    8    2    7    4 10.143465 0.255101 SUCCESS 128
111011000    5    6   10    5    9    3    5    4  7.478860 0.485954 SUCCESS 129
111011010    1   10    8    5    3    2    3    2 15.955084 0.043028 SUCCESS 130
111011100    8    9    3    5    4    8    4    5  6.454448 0.596465 SUCCESS 131
111100000    5    5    3   11    2    6    8    8 11.045855 0.199115 SUCCESS 132
111100010    5    2    3    6    2    7    8    3  8.923252 0.348812 SUCCESS 133
111100100    1   12   10    4    6    9    3    6 18.477804 0.017916 SUCCESS 134
111100110    5    4   10    4    4    1    5    6  9.090676 0.334704 SUCCESS 135
111101000    6    6    6    6    6    2    5    8  3.613906 0.890172 SUCCESS 136
111101010    5    7    6    7    4    8    5    4  2.822186 0.945016 SUCCESS 137
111101100    8    2    5    3   11    2    5    5 12.592404 0.126665 SUCCESS 138
111101110    8    6    4    6    6    6    1    6  5.560571 0.696320 SUCCESS 139
111110000    5    6    5   11    5   10    7    9 11.119635 0.195012 SUCCESS 140
111110010    1   10    6    5   11    7    8    3 15.208768 0.055211 SUCCESS 141
111110100    5    3    3    5    8    7    4    6  4.601427 0.799202 SUCCESS 142
111110110   10    5    4    6    8    1    5    1 13.020898 0.111133 SUCCESS 143
111111000    3    2    4    5    5    9    1    4 10.935184 0.205399 SUCCESS 144
111111010    6    6    3    7   11    5    7    4  7.711552 0.462142 SUCCESS 145
111111100    2    2    5    5    8    4    3    4  8.392601 0.396089 SUCCESS 146
111111110    5    5    0    5   11    4    7    6 12.098643 0.146857 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 5.679688	M = 2916	N = 8	m = 9	n = 23328
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001    5    4    0    2    5    7    5    4  9.910773 0.271344 SUCCESS   0
000000011    5    4    3    4    3    6    5    4  4.331845 0.826011 SUCCESS   1
000000101    6    5    2    9    6    6    5    6  4.703585 0.788736 SUCCESS   2
000000111    7    5    2    8    3    7    6    5  5.560571 0.696320 SUCCESS   3
000001001    4    7    2    6    7    4    2    9  8.596916 0.377431 SUCCESS   4
000001011    8    3    4   11    7    6    5    8  9.331881 0.315077 SUCCESS   5
000001101    3    8    7    5    4    5    5    8  4.340358 0.825184 SUCCESS   6
000001111    7    6    5    7    4    5    6    1  5.327880 0.722026 SUCCESS   7
000010001    4    3    7    7    6    6    6    2  4.964653 0.761347 SUCCESS   8
000010011    3    4    4    5    6    4    5    4  3.540126 0.896053 SUCCESS   9
000010101    6    4    4    5    3    7    7    7  3.381214 0.908211 SUCCESS  10
000010111    6    3    5    8    5   11    7    7  8.242203 0.410176 SUCCESS  11
000011001    4    4    7    6    4    5    7    3  3.577016 0.893131 SUCCESS  12
000011011    3    6    4    3    4    5    3    3  6.343778 0.608783 SUCCESS  13
000011101    7   10    2    7    5   10    6    3 11.278547 0.186410 SUCCESS  14
000011111    7    7    3    1    3    8    7    5  8.596916 0.377431 SUCCESS  15
000100011    5    5    8    5    8    4    5    5  2.887453 0.941221 SUCCESS  16
000100101    6    9    2   10    3    9    3    7 12.796719 0.119038 SUCCESS  17
000100111    3    8    3    8    8    4    5    1 10.115088 0.257041 SUCCESS  18
000101001    6    2    5    5   11    4    5   11 13.523171 0.095072 SUCCESS  19
000101011   11    3    7    7    8    6    4    5  8.670696 0.370832 SUCCESS  20
000101101    6    7    3    4   12    5    6    5  9.592950 0.294765 SUCCESS  21
