		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 10.109375	M = 5184	N = 8	m = 9	n = 41472
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
011001111    7   13    9   10    9   13   14    9  4.619628 0.797349 SUCCESS  69
011010111    9   10   12   13   10    8   11   13  2.736102 0.949812 SUCCESS  70
011011111   11    8   15    9    6   13    9   15  8.252600 0.409193 SUCCESS  71
011101111   12    9   10   11    8   10   19   14 10.650106 0.222323 SUCCESS  72
011111111    8   10   11   10    9   13   12   12  2.247662 0.972462 SUCCESS  73
100000000    8   14   10   11   10    6   12   12  4.539818 0.805436 SUCCESS  74
100010000    9   12    4    9   12   10   13    6  7.374685 0.496798 SUCCESS  75
100100000    9    3   12    8   11   11   10   11  6.353111 0.607742 SUCCESS  76
100101000   10   13   17   10   10   12   16   14 11.164085 0.192574 SUCCESS  77
100110000   12   11    8   17   10    4    7    8 11.007657 0.201266 SUCCESS  78
100111000    7    5    8   11    6    9    2    9 12.884799 0.115875 SUCCESS  79
101000000    9   11    8    9   11    7    7   16  6.388228 0.603830 SUCCESS  80
101000100   16   14   18    9   12   10    6    8 14.123457 0.078604 SUCCESS  81
101001000   11    5   11    6   10    9    8    9  5.261304 0.729317 SUCCESS  82
101001100   10   10   14   14   15   12   10    5  8.571842 0.379691 SUCCESS  83
101010000   12    9    7    7    7   11   11   10  3.617209 0.889905 SUCCESS  84
101010100   12    8    9    8   12   11   10    7  2.835067 0.944278 SUCCESS  85
101011000    4   13   11   13    9   11    9   12  6.298840 0.613796 SUCCESS  86
101011100   10   16    5   10   12   11   10    9  6.787280 0.559748 SUCCESS  87
101100000   17   12    9   11   15   11   13    6 10.525602 0.230054 SUCCESS  88
101100100    7    1   10   12    4    9   12   11 14.216037 0.076305 SUCCESS  89
101101000   12   11   13   10   12    7   14    8  4.654745 0.793759 SUCCESS  90
101101100    5   14   11    7   13   13    9    9  7.240604 0.510910 SUCCESS  91
101110000    8   14    6   11   10    9   13   13  5.641202 0.687351 SUCCESS  92
101110100   11    9    9   13   11   10    5   14  5.481581 0.705080 SUCCESS  93
101111000   10   10   10    8    9    7   12    7  2.924454 0.939009 SUCCESS  94
101111100   16   10   11    9    9    8    9   15  6.902207 0.547220 SUCCESS  95
110000000    6   15    8   10   11    8   12   11  5.606086 0.691260 SUCCESS  96
110000010   15   11   13   14   10    9   13    9  6.030677 0.643795 SUCCESS  97
110000100    8    8   10   12   10    7    7   13  4.105649 0.847468 SUCCESS  98
110001000    9   10   10    8    8    7   11    8  2.560519 0.958849 SUCCESS  99
110001010   13   14    7    9   13   10   10   11  4.450430 0.814372 SUCCESS 100
110010000   12    5   12    9    8   10   10   11  4.060955 0.851582 SUCCESS 101
110010010    6    6    7    7    6   10   13   10  8.006784 0.432808 SUCCESS 102
110010100    7   10    6    8   10    9    7   14  5.829555 0.666318 SUCCESS 103
110011000   14    9   12   15   12    8    8    8  6.209453 0.623783 SUCCESS 104
110011010   11   14    7   12    9   12   15   10  5.915750 0.656669 SUCCESS 105
110100000   12   14   11   15   13    6    9   14  8.686769 0.369405 SUCCESS 106
110100010   10   12   20    8   11    6    6    7 15.333383 0.052978 SUCCESS 107
110100100   14    6    4    6   13    6    7    9 12.501708 0.130183 SUCCESS 108
110101000   14    9    8   12    8    8    5   12  6.432922 0.598857 SUCCESS 109
110101010   14   10    8    8   13    6    9    6  6.886245 0.548954 SUCCESS 110
110101100    4   17    9   18   10   13   10    8 16.460307 0.036246 SUCCESS 111
110110000   12    9    7   10   22   17   12    8 21.593715 0.005727 FAILURE 112
110110010    6    8   10    9    7   10   13    8  4.603666 0.798974 SUCCESS 113
